item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto_percentual,custo_unitario
2558,1408,4,1,230.9,0.107,160.15
2559,1408,45,3,61.99,0.0956,39.57
2560,1409,43,2,261.88,0.0886,182.69
2561,1409,47,1,133.06,0.0364,89.54
2562,1409,35,1,102.38,0.0342,79.44
2563,1409,5,1,173.01,0.0615,185.65
2564,1410,38,2,121.48,0.1993,48.05
2565,1410,17,1,237.27,0.3557,127.08
2566,1411,45,1,56.72,0.0377,39.57
2567,1411,48,1,155.25,0.077,66.62
2568,1412,7,1,226.15,0.1497,103.55
2569,1413,51,1,325.02,0.2278,201.19
2570,1413,52,1,232.45,0.1897,115.34
2571,1414,44,1,225.53,0.1073,119.7
2572,1414,15,1,48.15,0.0844,22.05
2573,1414,47,1,199.58,0.0513,89.54
2574,1414,12,1,466.07,0.1083,209.52
2575,1415,38,1,95.07,0.1045,48.05
2576,1415,17,2,185.69,0.1636,127.08
2577,1415,29,1,130.19,0.0572,78.75
2578,1415,5,1,233.56,0.0704,185.65
2579,1416,34,1,82.95,0.0316,37.12
2580,1417,46,1,157.56,0.2303,81.26
2581,1418,3,1,52.16,0.1046,26.91
2582,1419,45,1,54.02,0.1327,39.57
2583,1419,42,1,49.79,0.1211,37.56
2584,1420,16,2,317.42,0.1949,150.82
2585,1420,32,2,312.66,0.2166,130.06
2586,1420,5,1,298.44,0.2063,185.65
2587,1421,23,2,69.28,0.1693,43.89
2588,1422,22,1,187.39,0.0887,88.13
2589,1422,16,1,214.68,0.0571,150.82
2590,1423,9,3,227.79,0.1071,108.49
2591,1423,49,1,125.0,0.108,73.39
2592,1423,8,1,62.92,0.0475,43.6
2593,1424,5,1,259.51,0.1745,185.65
2594,1425,45,1,72.93,0.1967,39.57
2595,1426,42,2,57.13,0.0959,37.56
2596,1426,14,1,155.69,0.1469,105.23
2597,1427,21,2,179.97,0.0323,94.68
2598,1427,26,2,360.99,0.0612,164.45
2599,1428,3,1,57.96,0.1145,26.91
2600,1429,36,2,130.51,0.0661,66.1
2601,1429,40,1,121.45,0.0548,53.25
2602,1430,46,1,165.44,0.1347,81.26
2603,1430,5,1,272.49,0.1007,185.65
2604,1430,17,1,216.64,0.2218,127.08
2605,1430,24,2,477.17,0.0972,217.31
2606,1431,5,1,311.41,0.0913,185.65
2607,1432,3,1,49.26,0.0548,26.91
2608,1432,9,1,193.62,0.0958,108.49
2609,1433,12,1,466.07,0.1499,209.52
2610,1433,28,1,262.67,0.1458,142.78
2611,1433,5,2,259.51,0.1478,185.65
2612,1434,18,1,648.34,0.1654,173.9
2613,1435,8,1,53.48,0.0946,43.6
2614,1436,8,3,72.36,0.0853,43.6
2615,1436,46,1,181.19,0.0303,81.26
2616,1436,38,1,121.48,0.046,48.05
2617,1437,12,1,535.99,0.0441,209.52
2618,1438,23,1,65.43,0.1588,43.89
2619,1438,13,1,113.88,0.0534,77.45
2620,1438,8,1,53.48,0.0925,43.6
2621,1439,25,1,29.07,0.2326,16.13
2622,1439,40,2,98.32,0.2231,53.25
2623,1440,17,2,185.69,0.1711,127.08
2624,1440,18,1,583.5,0.0971,173.9
2625,1441,4,1,325.98,0.0855,160.15
2626,1441,13,1,160.77,0.0911,77.45
2627,1441,37,1,127.8,0.0976,61.9
2628,1442,45,2,87.51,0.2124,39.57
2629,1442,5,1,311.41,0.2379,185.65
2630,1443,1,1,147.71,0.1633,91.78
2631,1443,27,1,204.08,0.0454,88.49
2632,1443,46,1,141.8,0.0614,81.26
2633,1444,1,1,196.94,0.2618,91.78
2634,1444,8,1,75.51,0.0866,43.6
2635,1445,23,1,76.98,0.1969,43.89
2636,1445,8,1,62.92,0.0945,43.6
2637,1445,6,1,75.96,0.0775,52.6
2638,1446,16,1,331.23,0.2065,150.82
2639,1446,40,2,138.8,0.1617,53.25
2640,1447,18,1,680.75,0.0569,173.9
2641,1448,8,1,39.62,0.0337,43.6
2642,1448,7,1,118.66,0.06,103.55
2643,1448,29,2,91.08,0.0946,78.75
2644,1449,42,1,60.49,0.0339,37.56
2645,1450,49,1,125.0,0.0726,73.39
2646,1451,47,1,179.63,0.1729,89.54
2647,1451,18,1,583.5,0.217,173.9
2648,1452,49,1,143.75,0.1098,73.39
2649,1453,17,2,216.64,0.3293,127.08
2650,1453,43,1,412.46,0.1625,182.69
2651,1454,43,1,353.54,0.2166,182.69
2652,1454,31,1,73.05,0.1673,39.52
2653,1455,52,2,219.54,0.1978,115.34
2654,1456,5,1,259.51,0.0355,185.65
2655,1457,5,1,220.58,0.093,185.65
2656,1457,32,1,231.1,0.086,130.06
2657,1458,36,1,105.65,0.2369,66.1
2658,1459,2,2,412.13,0.0603,137.72
2659,1459,47,1,229.52,0.0887,89.54
2660,1460,49,1,92.59,0.2244,73.39
2661,1461,3,2,57.96,0.184,26.91
2662,1462,21,1,171.4,0.0748,94.68
2663,1462,12,1,466.07,0.0425,209.52
2664,1463,9,1,239.17,0.188,108.49
2665,1464,5,3,298.44,0.086,185.65
2666,1464,3,1,66.65,0.1051,26.91
2667,1464,10,1,274.31,0.1083,120.42
2668,1464,28,1,302.07,0.0903,142.78
2669,1465,5,2,233.56,0.0426,185.65
2670,1465,4,1,244.48,0.1083,160.15
2671,1466,35,1,153.58,0.1164,79.44
2672,1467,12,2,559.29,0.196,209.52
2673,1467,5,1,311.41,0.1622,185.65
2674,1467,17,1,247.58,0.3045,127.08
2675,1468,49,1,97.22,0.0769,73.39
2676,1468,5,2,201.84,0.0409,185.65
2677,1468,16,2,214.68,0.0788,150.82
2678,1469,5,1,311.41,0.1857,185.65
2679,1470,29,1,173.58,0.0827,78.75
2680,1471,1,1,172.33,0.1703,91.78
2681,1472,45,1,61.99,0.142,39.57
2682,1473,14,2,164.85,0.044,105.23
2683,1473,45,2,65.63,0.0653,39.57
2684,1474,45,3,65.63,0.0476,39.57
2685,1475,6,1,64.57,0.2154,52.6
2686,1475,51,1,306.97,0.2314,201.19
2687,1476,51,1,267.51,0.2391,201.19
2688,1476,52,3,191.32,0.2112,115.34
2689,1477,33,3,153.87,0.067,122.16
2690,1477,6,2,50.64,0.0672,52.6
2691,1477,3,1,38.64,0.0319,26.91
2692,1477,5,1,173.01,0.0649,185.65
2693,1478,51,1,240.76,0.2215,201.19
2694,1478,17,1,137.55,0.2921,127.08
2695,1478,34,2,61.44,0.2347,37.12
2696,1478,8,1,41.95,0.1984,43.6
2697,1479,23,1,80.83,0.3326,43.89
2698,1480,15,1,50.56,0.0676,22.05
2699,1481,43,2,392.82,0.0629,182.69
2700,1482,18,1,583.5,0.146,173.9
2701,1482,23,1,69.28,0.1988,43.89
2702,1483,22,1,240.93,0.1384,88.13
2703,1483,47,1,199.58,0.1267,89.54
2704,1484,27,2,192.75,0.0729,88.49
2705,1485,30,1,268.55,0.0904,145.7
2706,1486,27,3,192.75,0.1158,88.49
2707,1487,17,1,216.64,0.3336,127.08
2708,1488,24,1,522.62,0.0833,217.31
2709,1489,40,3,115.67,0.0981,53.25
2710,1490,6,2,68.37,0.1372,52.6
2711,1490,8,1,56.63,0.1396,43.6
2712,1491,44,1,236.81,0.2025,119.7
2713,1491,50,1,211.9,0.1999,118.05
2714,1492,5,2,259.51,0.0753,185.65
2715,1493,36,2,149.15,0.1761,66.1
2716,1494,52,1,172.19,0.0306,115.34
2717,1495,28,1,262.67,0.0515,142.78
2718,1495,32,1,271.88,0.0657,130.06
2719,1496,17,3,175.37,0.3368,127.08
2720,1496,46,1,133.92,0.2348,81.26
2721,1497,3,1,60.85,0.1008,26.91
2722,1497,28,2,275.8,0.0779,142.78
2723,1497,14,1,192.33,0.068,105.23
2724,1498,3,3,60.85,0.0706,26.91
2725,1499,7,1,226.15,0.0452,103.55
2726,1500,42,2,67.22,0.1012,37.56
2727,1501,9,1,205.01,0.2387,108.49
2728,1502,32,1,271.88,0.1761,130.06
2729,1502,7,1,188.46,0.1719,103.55
2730,1503,13,2,113.88,0.0786,77.45
2731,1504,30,1,284.35,0.0402,145.7
2732,1505,53,1,286.62,0.204,152.79
2733,1506,8,2,53.48,0.1219,43.6
2734,1507,42,1,80.66,0.1029,37.56
2735,1507,14,2,219.8,0.1336,105.23
2736,1507,1,1,196.94,0.2518,91.78
2737,1508,20,1,84.76,0.052,55.18
2738,1509,5,1,220.58,0.0703,185.65
2739,1509,41,1,333.7,0.069,180.53
2740,1510,40,1,138.8,0.0884,53.25
2741,1510,47,1,239.5,0.0362,89.54
2742,1510,27,1,272.11,0.0539,88.49
2743,1511,40,1,121.45,0.0856,53.25
2744,1512,8,3,53.48,0.0661,43.6
2745,1512,3,1,49.26,0.0717,26.91
2746,1512,5,1,220.58,0.0555,185.65
2747,1513,8,2,66.07,0.046,43.6
2748,1514,6,3,56.27,0.0862,52.6
2749,1515,45,1,62.12,0.073,39.57
2750,1515,21,1,146.0,0.1012,94.68
2751,1516,47,1,229.52,0.0325,89.54
2752,1517,53,1,366.23,0.0391,152.79
2753,1517,47,1,229.52,0.0439,89.54
2754,1518,45,1,54.02,0.2133,39.57
2755,1519,23,2,88.52,0.3174,43.89
2756,1520,5,1,272.49,0.0513,185.65
2757,1520,18,1,680.75,0.1066,173.9
2758,1521,3,1,57.96,0.1198,26.91
2759,1522,51,1,240.76,0.0399,201.19
2760,1522,12,1,310.72,0.0516,209.52
2761,1522,5,1,173.01,0.106,185.65
2762,1523,8,1,56.63,0.188,43.6
2763,1523,1,3,147.71,0.3236,91.78
2764,1524,11,2,182.21,0.0712,139.55
2765,1525,8,1,66.07,0.2218,43.6
2766,1526,5,1,233.56,0.0484,185.65
2767,1526,16,1,248.42,0.0922,150.82
2768,1526,8,3,56.63,0.0559,43.6
2769,1526,20,1,84.76,0.0506,55.18
2770,1527,5,2,298.44,0.0765,185.65
2771,1528,25,1,29.07,0.0523,16.13
2772,1528,12,1,396.16,0.0473,209.52
2773,1529,49,1,125.0,0.0901,73.39
2774,1530,6,1,75.96,0.0535,52.6
2775,1531,49,2,131.25,0.0985,73.39
2776,1532,49,1,106.25,0.1057,73.39
2777,1533,8,1,75.51,0.0883,43.6
2778,1533,9,1,273.34,0.1243,108.49
2779,1533,33,2,276.97,0.124,122.16
2780,1534,8,1,56.63,0.0504,43.6
2781,1535,3,2,49.26,0.2295,26.91
2782,1535,52,1,219.54,0.1749,115.34
2783,1536,53,2,286.62,0.2206,152.79
2784,1536,8,1,56.63,0.1678,43.6
2785,1537,39,1,442.41,0.0588,144.85
2786,1538,49,3,112.5,0.041,73.39
2787,1538,46,1,141.8,0.0344,81.26
2788,1538,1,1,147.71,0.1798,91.78
2789,1539,28,1,275.8,0.057,142.78
2790,1540,25,1,35.91,0.0728,16.13
2791,1541,29,1,151.89,0.0814,78.75
2792,1542,5,1,298.44,0.0471,185.65
2793,1543,17,1,206.32,0.2783,127.08
2794,1544,37,1,127.8,0.084,61.9
2795,1545,7,1,169.61,0.058,103.55
2796,1545,15,1,43.34,0.0333,22.05
2797,1546,45,1,83.87,0.0712,39.57
2798,1546,1,1,188.74,0.1328,91.78
2799,1547,38,1,89.79,0.1019,48.05
2800,1547,25,2,29.07,0.0389,16.13
2801,1547,8,2,53.48,0.0657,43.6
2802,1548,22,1,289.12,0.0656,88.13
2803,1549,28,2,223.27,0.0747,142.78
2804,1549,16,1,234.62,0.0314,150.82
2805,1549,52,1,219.54,0.0738,115.34
2806,1549,10,1,202.75,0.0632,120.42
2807,1550,3,1,69.55,0.236,26.91
2808,1550,1,2,196.94,0.2621,91.78
2809,1551,51,1,415.31,0.2079,201.19
2810,1552,1,1,188.74,0.2015,91.78
2811,1553,46,1,141.8,0.0534,81.26
2812,1554,5,2,311.41,0.2396,185.65
2813,1554,46,1,189.07,0.1675,81.26
2814,1554,32,1,326.25,0.1859,130.06
2815,1555,21,1,205.68,0.0849,94.68
2816,1555,24,1,545.34,0.0933,217.31
2817,1556,1,1,172.33,0.2275,91.78
2818,1556,5,1,272.49,0.0425,185.65
2819,1557,51,2,306.97,0.0802,201.19
2820,1557,1,1,139.5,0.1579,91.78
2821,1558,14,2,183.17,0.0865,105.23
2822,1559,23,1,76.98,0.2661,43.89
2823,1560,29,2,166.35,0.0953,78.75
2824,1561,1,1,188.74,0.2804,91.78
2825,1562,47,1,209.56,0.098,89.54
2826,1562,1,1,172.33,0.2022,91.78
2827,1563,32,1,326.25,0.1256,130.06
2828,1564,14,1,210.64,0.0578,105.23
2829,1564,32,2,312.66,0.0548,130.06
2830,1565,53,1,334.39,0.2074,152.79
2831,1566,23,3,65.43,0.2202,43.89
2832,1567,6,1,79.76,0.0613,52.6
2833,1567,30,2,331.74,0.1019,145.7
2834,1567,25,1,35.91,0.0606,16.13
2835,1568,9,2,193.62,0.0615,108.49
2836,1568,8,1,53.48,0.0728,43.6
2837,1568,21,1,145.69,0.1032,94.68
2838,1568,24,2,386.28,0.0664,217.31
2839,1569,50,1,201.81,0.1082,118.05
2840,1569,7,2,188.46,0.0883,103.55
2841,1570,18,1,648.34,0.0537,173.9
2842,1571,5,3,233.56,0.0774,185.65
2843,1571,9,1,205.01,0.0641,108.49
2844,1572,53,1,334.39,0.0731,152.79
2845,1572,46,3,165.44,0.0738,81.26
2846,1573,13,1,140.67,0.2268,77.45
2847,1574,35,1,184.29,0.1708,79.44
2848,1574,4,1,325.98,0.2083,160.15
2849,1574,49,1,150.0,0.206,73.39
2850,1575,14,2,183.17,0.0311,105.23
2851,1575,16,1,276.02,0.1039,150.82
2852,1576,3,1,69.55,0.1628,26.91
2853,1576,7,2,226.15,0.2336,103.55
2854,1577,27,3,142.77,0.0684,88.49
2855,1577,21,1,107.92,0.0912,94.68
2856,1577,24,1,286.14,0.0869,217.31
2857,1577,17,1,129.91,0.1702,127.08
2858,1578,46,1,140.05,0.1195,81.26
2859,1578,47,1,177.41,0.0924,89.54
2860,1578,22,1,214.16,0.0875,88.13
2861,1579,6,1,75.96,0.0545,52.6
2862,1579,5,1,259.51,0.0501,185.65
2863,1579,12,1,466.07,0.0609,209.52
2864,1580,41,2,333.7,0.0864,180.53
2865,1581,46,3,133.92,0.038,81.26
2866,1581,30,1,268.55,0.1082,145.7
2867,1582,36,2,82.86,0.2248,66.1
2868,1582,5,1,173.01,0.1841,185.65
2869,1582,3,2,38.64,0.202,26.91
2870,1583,44,1,259.36,0.0583,119.7
2871,1584,16,1,276.02,0.04,150.82
2872,1584,37,1,106.5,0.0469,61.9
2873,1584,4,1,271.65,0.0818,160.15
2874,1585,28,1,223.27,0.0558,142.78
2875,1585,1,1,139.5,0.144,91.78
2876,1585,12,1,396.16,0.0474,209.52
2877,1586,11,1,245.98,0.1079,139.55
2878,1587,24,1,545.34,0.0677,217.31
2879,1587,13,1,160.77,0.0512,77.45
2880,1588,51,1,306.97,0.0757,201.19
2881,1588,34,1,78.34,0.1432,37.12
2882,1588,12,1,396.16,0.1429,209.52
2883,1589,46,2,165.44,0.2095,81.26
2884,1589,36,1,130.51,0.2337,66.1
2885,1589,5,1,272.49,0.1792,185.65
2886,1590,35,1,130.54,0.1291,79.44
2887,1590,8,1,53.48,0.1344,43.6
2888,1590,12,2,396.16,0.1211,209.52
2889,1590,15,2,40.93,0.0837,22.05
2890,1591,26,3,229.2,0.2285,164.45
2891,1591,44,1,150.35,0.2309,119.7
2892,1591,52,1,172.19,0.2281,115.34
2893,1592,16,1,331.23,0.2139,150.82
2894,1593,45,1,61.99,0.1139,39.57
2895,1593,12,1,396.16,0.0918,209.52
2896,1594,50,2,171.54,0.1989,118.05
2897,1595,36,1,149.15,0.0832,66.1
2898,1595,28,1,315.2,0.0701,142.78
2899,1596,45,1,72.93,0.0901,39.57
2900,1597,52,2,271.2,0.2398,115.34
2901,1597,9,1,239.17,0.1848,108.49
2902,1598,12,1,559.29,0.0476,209.52
2903,1599,7,1,118.66,0.1046,103.55
2904,1599,29,2,91.08,0.0467,78.75
2905,1599,45,1,45.92,0.0444,39.57
2906,1600,5,2,311.41,0.2043,185.65
2907,1600,24,3,545.34,0.1681,217.31
2908,1601,12,1,559.29,0.085,209.52
2909,1602,24,1,454.45,0.0524,217.31
2910,1602,12,1,466.07,0.0442,209.52
2911,1603,20,1,84.76,0.1947,55.18
2912,1603,17,1,185.69,0.3427,127.08
2913,1604,8,1,72.36,0.0952,43.6
2914,1605,49,1,125.0,0.2198,73.39
2915,1606,31,1,97.39,0.0856,39.52
2916,1606,6,3,91.16,0.0784,52.6
2917,1606,5,2,311.41,0.12,185.65
2918,1606,49,1,150.0,0.0971,73.39
2919,1607,38,1,126.77,0.0532,48.05
2920,1608,5,1,298.44,0.092,185.65
2921,1608,8,3,72.36,0.1024,43.6
2922,1609,21,1,114.26,0.0835,94.68
2923,1609,6,1,50.64,0.0818,52.6
2924,1609,36,1,82.86,0.0566,66.1
2925,1610,47,1,169.65,0.0322,89.54
2926,1610,8,1,53.48,0.0768,43.6
2927,1610,1,2,139.5,0.1901,91.78
2928,1610,31,1,68.99,0.0335,39.52
2929,1611,40,2,98.32,0.064,53.25
2930,1611,26,1,292.23,0.0633,164.45
2931,1612,47,2,169.65,0.0511,89.54
2932,1612,29,1,122.95,0.0975,78.75
2933,1613,52,1,258.28,0.1431,115.34
2934,1614,9,2,227.79,0.0385,108.49
2935,1614,35,2,153.58,0.0458,79.44
2936,1614,42,2,67.22,0.0883,37.56
2937,1615,51,2,433.37,0.0384,201.19
2938,1615,37,1,127.8,0.0414,61.9
2939,1616,3,1,60.85,0.2267,26.91
2940,1616,38,1,110.92,0.2267,48.05
2941,1617,48,1,169.67,0.0442,66.62
2942,1618,8,2,72.36,0.2259,43.6
2943,1619,35,2,153.58,0.101,79.44
2944,1620,31,1,73.05,0.04,39.52
2945,1620,21,3,154.26,0.0911,94.68
2946,1620,5,3,233.56,0.0329,185.65
2947,1621,40,1,121.45,0.1947,53.25
2948,1622,7,1,216.73,0.0548,103.55
2949,1622,1,1,188.74,0.1791,91.78
2950,1623,7,2,169.61,0.0801,103.55
2951,1624,41,1,412.22,0.1077,180.53
2952,1624,29,1,151.89,0.0604,78.75
2953,1625,36,1,111.87,0.033,66.1
2954,1626,1,1,164.12,0.1844,91.78
2955,1626,8,1,62.92,0.1062,43.6
2956,1626,25,1,34.2,0.1066,16.13
2957,1626,30,1,315.94,0.0351,145.7
2958,1627,36,1,111.87,0.0397,66.1
2959,1627,3,1,52.16,0.0829,26.91
2960,1628,53,1,366.23,0.0825,152.79
2961,1629,29,1,130.19,0.0671,78.75
2962,1629,17,1,185.69,0.1878,127.08
2963,1630,5,1,311.41,0.2395,185.65
2964,1631,51,3,227.38,0.0398,201.19
2965,1632,4,1,312.39,0.0539,160.15
2966,1633,28,1,302.07,0.2242,142.78
2967,1633,7,2,216.73,0.2158,103.55
2968,1634,17,1,216.64,0.1444,127.08
2969,1634,6,1,79.76,0.1011,52.6
2970,1635,30,1,331.74,0.1662,145.7
2971,1636,25,2,30.78,0.0765,16.13
2972,1636,11,1,221.39,0.1077,139.55
2973,1637,25,1,41.03,0.2336,16.13
2974,1638,1,1,147.71,0.1932,91.78
2975,1638,26,2,309.42,0.0579,164.45
2976,1638,2,2,322.53,0.0333,137.72
2977,1639,6,2,64.57,0.2001,52.6
2978,1639,7,1,160.19,0.1962,103.55
2979,1640,6,1,91.16,0.2073,52.6
2980,1640,13,1,160.77,0.2123,77.45
2981,1640,38,2,126.77,0.2165,48.05
2982,1641,40,1,133.02,0.1612,53.25
2983,1641,37,1,122.48,0.2065,61.9
2984,1642,45,1,61.99,0.2329,39.57
2985,1643,38,1,121.48,0.0806,48.05
2986,1644,51,1,361.14,0.1045,201.19
2987,1644,40,1,115.67,0.0957,53.25
2988,1644,16,1,276.02,0.0455,150.82
2989,1645,52,2,219.54,0.0839,115.34
2990,1646,16,1,276.02,0.0899,150.82
2991,1647,29,1,144.65,0.2178,78.75
2992,1648,1,1,188.74,0.3612,91.78
2993,1648,17,1,237.27,0.2834,127.08
2994,1649,5,1,311.41,0.0549,185.65
2995,1649,23,2,92.37,0.1501,43.89
2996,1650,49,3,131.25,0.2136,73.39
2997,1650,52,3,271.2,0.1924,115.34
2998,1651,7,1,160.19,0.0783,103.55
2999,1651,21,3,145.69,0.0829,94.68
3000,1652,14,1,155.69,0.0664,105.23
3001,1652,25,1,29.07,0.0731,16.13
3002,1653,16,1,248.42,0.2306,150.82
3003,1653,40,3,104.1,0.1718,53.25
3004,1654,38,1,121.48,0.1665,48.05
3005,1654,33,2,265.43,0.2399,122.16
3006,1654,50,1,232.08,0.1647,118.05
3007,1655,16,2,276.02,0.176,150.82
3008,1655,6,1,75.96,0.1649,52.6
3009,1656,40,2,98.32,0.0825,53.25
3010,1656,5,1,220.58,0.0713,185.65
3011,1657,41,3,412.22,0.0349,180.53
3012,1658,17,2,175.37,0.1471,127.08
3013,1659,5,1,272.49,0.0661,185.65
3014,1660,53,1,270.7,0.035,152.79
3015,1660,1,1,139.5,0.1885,91.78
3016,1661,39,1,624.57,0.0714,144.85
3017,1662,5,1,311.41,0.1068,185.65
3018,1662,31,3,97.39,0.1022,39.52
3019,1662,50,2,242.17,0.1019,118.05
3020,1663,7,1,169.61,0.2371,103.55
3021,1663,21,3,154.26,0.2203,94.68
3022,1664,28,1,223.27,0.1217,142.78
3023,1664,53,1,270.7,0.1387,152.79
3024,1665,6,1,91.16,0.0727,52.6
3025,1666,45,2,61.99,0.0942,39.57
3026,1666,30,1,268.55,0.1356,145.7
3027,1667,47,1,239.5,0.0397,89.54
3028,1667,36,1,149.15,0.037,66.1
3029,1668,4,1,230.9,0.0743,160.15
3030,1668,29,2,122.95,0.0808,78.75
3031,1668,5,1,220.58,0.1027,185.65
3032,1668,8,2,53.48,0.0993,43.6
3033,1669,50,2,232.08,0.052,118.05
3034,1669,25,1,39.32,0.0865,16.13
3035,1670,11,1,295.18,0.2142,139.55
3036,1671,12,2,419.47,0.0919,209.52
3037,1672,9,1,261.95,0.0555,108.49
3038,1672,1,2,188.74,0.1706,91.78
3039,1672,6,2,87.36,0.0703,52.6
3040,1673,6,1,59.08,0.0841,52.6
3041,1673,5,1,201.84,0.0974,185.65
3042,1674,41,1,333.7,0.1867,180.53
3043,1674,5,1,220.58,0.2235,185.65
3044,1675,13,3,140.67,0.2341,77.45
3045,1676,8,2,56.63,0.0277,43.6
3046,1677,29,3,151.89,0.1888,78.75
3047,1678,21,1,205.68,0.0764,94.68
3048,1678,48,1,239.53,0.1067,66.62
3049,1679,7,1,197.88,0.0978,103.55
3050,1680,1,3,139.5,0.3359,91.78
3051,1680,30,1,268.55,0.2056,145.7
3052,1681,10,1,250.46,0.0886,120.42
3053,1682,21,1,126.96,0.1043,94.68
3054,1682,11,2,182.21,0.0933,139.55
3055,1683,14,1,183.17,0.065,105.23
3056,1683,21,2,171.4,0.0393,94.68
3057,1684,14,1,183.17,0.2266,105.23
3058,1684,23,2,76.98,0.2886,43.89
3059,1684,36,2,124.29,0.1836,66.1
3060,1684,3,1,57.96,0.1806,26.91
3061,1685,47,1,179.63,0.239,89.54
3062,1685,43,1,353.54,0.1844,182.69
3063,1685,12,1,419.47,0.1948,209.52
3064,1686,10,1,274.31,0.0808,120.42
3065,1686,34,1,105.99,0.0523,37.12
3066,1687,35,1,153.58,0.0496,79.44
3067,1688,31,3,68.99,0.1355,39.52
3068,1688,1,1,139.5,0.2319,91.78
3069,1688,32,1,231.1,0.1259,130.06
3070,1688,18,1,551.09,0.0724,173.9
3071,1689,6,1,79.76,0.2251,52.6
3072,1689,53,1,334.39,0.2207,152.79
3073,1690,8,1,66.07,0.2279,43.6
3074,1691,17,2,237.27,0.175,127.08
3075,1691,45,1,83.87,0.046,39.57
3076,1692,31,1,93.34,0.0478,39.52
3077,1692,16,2,317.42,0.0856,150.82
3078,1693,5,1,233.56,0.0988,185.65
3079,1693,48,2,179.65,0.0746,66.62
3080,1694,38,1,89.79,0.0674,48.05
3081,1695,40,1,115.67,0.0609,53.25
3082,1695,5,1,259.51,0.1057,185.65
3083,1695,8,1,62.92,0.0925,43.6
3084,1696,29,1,130.19,0.0426,78.75
3085,1696,44,1,202.98,0.0657,119.7
3086,1696,12,2,419.47,0.0372,209.52
3087,1697,36,1,124.29,0.1703,66.1
3088,1697,1,2,164.12,0.3309,91.78
3089,1697,12,2,466.07,0.1719,209.52
3090,1698,40,1,98.32,0.0432,53.25
3091,1698,35,2,130.54,0.0943,79.44
3092,1698,26,1,292.23,0.0651,164.45
3093,1699,17,1,247.58,0.2775,127.08
3094,1700,5,1,173.01,0.1217,185.65
3095,1701,37,2,122.48,0.1722,61.9
3096,1701,5,1,298.44,0.1685,185.65
3097,1702,17,1,206.32,0.2814,127.08
3098,1703,8,1,62.92,0.0478,43.6
3099,1703,28,1,262.67,0.0938,142.78
3100,1704,29,3,166.35,0.0829,78.75
3101,1705,46,1,133.92,0.2246,81.26
3102,1705,53,1,270.7,0.1989,152.79
3103,1706,15,1,40.93,0.1005,22.05
3104,1706,11,2,209.09,0.0944,139.55
3105,1706,50,1,171.54,0.1135,118.05
3106,1707,45,1,62.12,0.2248,39.57
3107,1708,14,1,164.85,0.1014,105.23
3108,1708,6,1,68.37,0.0791,52.6
3109,1708,37,1,95.85,0.0416,61.9
3110,1709,33,2,265.43,0.0682,122.16
3111,1710,14,2,219.8,0.0381,105.23
3112,1710,6,3,91.16,0.0726,52.6
3113,1710,45,3,87.51,0.0656,39.57
3114,1711,11,1,258.28,0.1781,139.55
3115,1711,5,2,272.49,0.1634,185.65
3116,1712,34,2,82.95,0.0822,37.12
3117,1712,45,1,65.63,0.0723,39.57
3118,1712,12,1,419.47,0.098,209.52
3119,1713,17,1,237.27,0.2,127.08
3120,1713,34,1,105.99,0.0994,37.12
3121,1713,5,1,298.44,0.0581,185.65
3122,1714,5,2,272.49,0.2272,185.65
3123,1714,49,1,131.25,0.1735,73.39
3124,1714,25,1,35.91,0.1982,16.13
3125,1715,46,2,116.71,0.2317,81.26
3126,1715,4,3,201.22,0.2064,160.15
3127,1716,36,1,124.29,0.0406,66.1
3128,1717,6,2,75.96,0.1836,52.6
3129,1717,1,1,164.12,0.256,91.78
3130,1717,5,2,259.51,0.2367,185.65
3131,1718,5,2,272.49,0.0789,185.65
3132,1718,6,1,79.76,0.0774,52.6
3133,1718,16,1,289.82,0.0682,150.82
3134,1719,1,1,196.94,0.1886,91.78
3135,1719,40,1,138.8,0.0424,53.25
3136,1720,5,1,163.4,0.035,185.65
3137,1720,17,1,129.91,0.1462,127.08
3138,1721,2,2,358.37,0.0673,137.72
3139,1722,42,2,57.13,0.0406,37.56
3140,1723,5,1,233.56,0.0552,185.65
3141,1723,19,1,457.16,0.1036,137.57
3142,1724,16,1,289.82,0.1853,150.82
3143,1725,32,1,271.88,0.0922,130.06
3144,1725,5,2,259.51,0.1278,185.65
3145,1725,42,1,67.22,0.0893,37.56
3146,1725,11,1,245.98,0.1006,139.55
3147,1726,16,2,331.23,0.0314,150.82
3148,1726,1,1,196.94,0.176,91.78
3149,1726,35,2,184.29,0.0643,79.44
3150,1727,53,1,286.62,0.1457,152.79
3151,1728,22,1,240.93,0.1022,88.13
3152,1728,35,1,153.58,0.1188,79.44
3153,1729,31,1,73.05,0.1799,39.52
3154,1729,24,1,409.01,0.1727,217.31
3155,1729,6,3,68.37,0.2082,52.6
3156,1729,43,1,353.54,0.2363,182.69
3157,1730,39,1,624.57,0.1817,144.85
3158,1731,12,1,535.99,0.0496,209.52
3159,1732,5,1,220.58,0.0302,185.65
3160,1733,5,1,272.49,0.1965,185.65
3161,1733,52,1,271.2,0.172,115.34
3162,1733,34,1,96.77,0.2064,37.12
3163,1734,26,1,292.23,0.0635,164.45
3164,1734,51,1,306.97,0.095,201.19
3165,1734,5,2,220.58,0.0836,185.65
3166,1735,10,1,238.53,0.0837,120.42
