pedido_id,cliente_id,data_pedido,canal_venda,uf,estado,regiao,vendedor_id,status_pedido
344,238,2025-06-11,Marketplace,RJ,Rio de Janeiro,Sudeste,5,Concluído
345,237,2025-09-11,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
346,154,2025-08-26,Site Próprio,BA,Bahia,Nordeste,2,Concluído
347,615,2025-12-11,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
348,322,2025-05-03,Site Próprio,CE,Ceará,Nordeste,5,Concluído
349,555,2025-06-11,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
350,164,2024-06-20,Marketplace,BA,Bahia,Nordeste,1,Concluído
351,41,2025-03-21,Site Próprio,BA,Bahia,Nordeste,4,Concluído
352,437,2025-04-27,Aplicativo,RJ,Rio de Janeiro,Sudeste,5,Concluído
353,57,2024-10-17,Marketplace,RS,Rio Grande do Sul,Sul,3,Concluído
354,562,2025-11-05,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
355,110,2025-03-23,Marketplace,SP,São Paulo,Sudeste,3,Cancelado
356,596,2025-11-17,Site Próprio,BA,Bahia,Nordeste,3,Concluído
357,92,2025-01-10,Site Próprio,RS,Rio Grande do Sul,Sul,1,Concluído
358,576,2025-12-03,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
359,353,2025-12-15,Marketplace,SP,São Paulo,Sudeste,4,Concluído
360,358,2025-10-20,Marketplace,DF,Distrito Federal,Centro-Oeste,6,Concluído
361,78,2024-09-21,Site Próprio,AM,Amazonas,Norte,2,Concluído
362,644,2025-09-20,Site Próprio,PE,Pernambuco,Nordeste,3,Concluído
363,469,2025-05-07,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
364,598,2025-12-11,Marketplace,SP,São Paulo,Sudeste,4,Concluído
365,289,2025-02-01,Aplicativo,MS,Mato Grosso do Sul,Centro-Oeste,6,Cancelado
366,123,2025-11-07,Marketplace,RJ,Rio de Janeiro,Sudeste,4,Concluído
367,124,2025-12-25,Marketplace,SP,São Paulo,Sudeste,2,Concluído
368,547,2024-11-03,Marketplace,SP,São Paulo,Sudeste,5,Concluído
369,14,2025-04-24,Marketplace,DF,Distrito Federal,Centro-Oeste,2,Concluído
370,438,2025-01-09,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
371,36,2024-10-01,Aplicativo,DF,Distrito Federal,Centro-Oeste,2,Concluído
372,610,2025-11-11,Marketplace,SC,Santa Catarina,Sul,6,Concluído
373,23,2025-01-09,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
374,4,2024-11-01,Marketplace,SP,São Paulo,Sudeste,1,Concluído
375,528,2025-12-09,Site Próprio,PE,Pernambuco,Nordeste,3,Concluído
376,484,2024-12-20,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
377,10,2025-11-20,Site Próprio,PE,Pernambuco,Nordeste,2,Concluído
378,21,2025-12-06,Marketplace,CE,Ceará,Nordeste,5,Concluído
379,132,2025-06-20,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
380,169,2024-11-18,Site Próprio,SP,São Paulo,Sudeste,4,Cancelado
381,474,2025-03-07,Site Próprio,RS,Rio Grande do Sul,Sul,2,Concluído
382,104,2024-02-21,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
383,333,2025-09-08,Site Próprio,SC,Santa Catarina,Sul,6,Concluído
384,489,2025-11-11,Site Próprio,MT,Mato Grosso,Centro-Oeste,4,Concluído
385,207,2024-11-18,Site Próprio,SC,Santa Catarina,Sul,2,Concluído
386,267,2024-09-20,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
387,349,2025-06-11,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
388,52,2025-12-22,Aplicativo,SP,São Paulo,Sudeste,5,Concluído
389,95,2025-11-17,Aplicativo,AM,Amazonas,Norte,3,Concluído
390,98,2025-11-07,Site Próprio,BA,Bahia,Nordeste,1,Concluído
391,494,2024-11-09,Marketplace,MA,Maranhão,Nordeste,2,Concluído
392,547,2024-10-08,Marketplace,SP,São Paulo,Sudeste,1,Concluído
393,602,2024-11-17,Marketplace,PE,Pernambuco,Nordeste,5,Concluído
394,298,2025-10-22,Marketplace,CE,Ceará,Nordeste,5,Concluído
395,70,2024-11-25,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
396,65,2025-07-01,Marketplace,CE,Ceará,Nordeste,5,Concluído
397,360,2025-05-22,Marketplace,CE,Ceará,Nordeste,5,Concluído
398,205,2025-12-25,Site Próprio,CE,Ceará,Nordeste,3,Concluído
399,383,2024-11-20,Aplicativo,CE,Ceará,Nordeste,4,Concluído
400,321,2025-12-25,Marketplace,SP,São Paulo,Sudeste,1,Cancelado
401,153,2025-11-04,Marketplace,GO,Goiás,Centro-Oeste,3,Concluído
402,359,2025-05-06,Marketplace,SP,São Paulo,Sudeste,2,Concluído
403,118,2024-04-19,Marketplace,RS,Rio Grande do Sul,Sul,6,Concluído
404,532,2025-12-01,Marketplace,SP,São Paulo,Sudeste,6,Concluído
405,145,2024-05-19,Site Próprio,RS,Rio Grande do Sul,Sul,2,Concluído
406,267,2025-12-13,Marketplace,SP,São Paulo,Sudeste,4,Concluído
407,107,2025-11-22,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
408,446,2025-08-22,Site Próprio,RS,Rio Grande do Sul,Sul,2,Concluído
409,586,2024-06-26,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
410,635,2024-06-24,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
411,403,2025-11-26,Marketplace,SP,São Paulo,Sudeste,5,Concluído
412,178,2025-05-27,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
413,588,2025-11-04,Site Próprio,PR,Paraná,Sul,4,Concluído
414,529,2025-12-16,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
415,308,2024-09-21,Site Próprio,BA,Bahia,Nordeste,3,Concluído
416,350,2024-11-15,Site Próprio,PR,Paraná,Sul,1,Concluído
417,623,2025-04-19,Marketplace,SP,São Paulo,Sudeste,2,Concluído
418,607,2024-11-22,Marketplace,RJ,Rio de Janeiro,Sudeste,3,Concluído
419,295,2025-12-03,Site Próprio,BA,Bahia,Nordeste,1,Concluído
420,202,2025-07-13,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
421,641,2025-07-14,Site Próprio,BA,Bahia,Nordeste,6,Concluído
422,586,2025-08-13,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
423,340,2025-07-26,Marketplace,BA,Bahia,Nordeste,3,Concluído
424,605,2025-03-22,Marketplace,PE,Pernambuco,Nordeste,4,Concluído
425,315,2024-08-25,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,4,Concluído
426,631,2025-06-08,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
427,389,2025-10-11,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
428,275,2025-10-21,Aplicativo,BA,Bahia,Nordeste,2,Cancelado
429,128,2024-12-04,Site Próprio,MT,Mato Grosso,Centro-Oeste,4,Concluído
430,525,2025-11-17,Site Próprio,RS,Rio Grande do Sul,Sul,6,Concluído
431,2,2025-02-03,Site Próprio,RS,Rio Grande do Sul,Sul,3,Concluído
432,620,2025-11-14,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
433,564,2025-10-25,Site Próprio,DF,Distrito Federal,Centro-Oeste,4,Concluído
434,357,2024-11-05,Marketplace,SP,São Paulo,Sudeste,3,Concluído
435,72,2024-08-14,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
436,214,2024-02-23,Site Próprio,PR,Paraná,Sul,2,Concluído
437,9,2025-09-02,Site Próprio,DF,Distrito Federal,Centro-Oeste,6,Concluído
438,191,2025-05-12,Marketplace,SP,São Paulo,Sudeste,1,Concluído
439,143,2025-06-02,Site Próprio,SP,São Paulo,Sudeste,2,Cancelado
440,258,2024-09-14,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
441,80,2025-09-05,Site Próprio,CE,Ceará,Nordeste,3,Concluído
442,482,2024-07-16,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
443,553,2024-06-21,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
444,410,2024-03-06,Site Próprio,BA,Bahia,Nordeste,1,Concluído
445,492,2025-12-14,Site Próprio,PR,Paraná,Sul,4,Concluído
446,225,2024-10-16,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
447,615,2025-07-18,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
448,428,2025-02-25,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,2,Concluído
449,439,2025-07-12,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
450,113,2024-09-02,Marketplace,SP,São Paulo,Sudeste,2,Concluído
451,494,2024-11-04,Marketplace,MA,Maranhão,Nordeste,6,Concluído
452,471,2025-10-06,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
453,583,2025-10-08,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
454,378,2025-12-26,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
455,374,2025-02-16,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
456,218,2025-06-08,Marketplace,AM,Amazonas,Norte,6,Concluído
457,444,2024-12-19,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Concluído
458,597,2024-03-01,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
459,73,2025-02-24,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
460,415,2025-11-13,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
461,535,2025-12-08,Site Próprio,PE,Pernambuco,Nordeste,4,Concluído
462,328,2025-09-16,Site Próprio,PE,Pernambuco,Nordeste,6,Concluído
463,469,2024-11-07,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
464,66,2025-05-18,Marketplace,SP,São Paulo,Sudeste,2,Concluído
465,352,2025-07-12,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
466,443,2025-08-23,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
467,110,2025-12-18,Marketplace,SP,São Paulo,Sudeste,3,Cancelado
468,157,2025-05-17,Marketplace,SC,Santa Catarina,Sul,1,Concluído
469,175,2024-09-21,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
470,73,2024-12-09,Marketplace,SP,São Paulo,Sudeste,4,Concluído
471,548,2025-12-25,Site Próprio,MT,Mato Grosso,Centro-Oeste,1,Concluído
472,159,2025-09-12,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
473,386,2024-05-10,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
474,14,2025-10-08,Site Próprio,DF,Distrito Federal,Centro-Oeste,5,Concluído
475,495,2024-07-19,Site Próprio,PE,Pernambuco,Nordeste,5,Concluído
476,141,2024-05-14,Marketplace,SP,São Paulo,Sudeste,3,Concluído
477,533,2025-12-16,Aplicativo,BA,Bahia,Nordeste,5,Cancelado
478,518,2024-04-04,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
479,474,2025-12-13,Site Próprio,RS,Rio Grande do Sul,Sul,3,Concluído
480,249,2025-10-15,Aplicativo,MG,Minas Gerais,Sudeste,2,Concluído
481,552,2025-06-27,Marketplace,SP,São Paulo,Sudeste,6,Concluído
482,116,2025-10-12,Marketplace,PR,Paraná,Sul,6,Concluído
483,380,2025-10-10,Marketplace,SP,São Paulo,Sudeste,1,Concluído
484,572,2025-05-07,Aplicativo,MG,Minas Gerais,Sudeste,6,Concluído
485,352,2024-09-27,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
486,403,2025-11-07,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
487,466,2024-06-02,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
488,622,2024-12-17,Aplicativo,ES,Espírito Santo,Sudeste,2,Concluído
489,637,2025-04-05,Marketplace,SP,São Paulo,Sudeste,3,Concluído
490,28,2025-05-20,Site Próprio,ES,Espírito Santo,Sudeste,5,Cancelado
491,303,2025-03-14,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
492,308,2024-07-20,Marketplace,BA,Bahia,Nordeste,3,Concluído
493,506,2025-04-14,Site Próprio,BA,Bahia,Nordeste,2,Concluído
494,540,2025-12-05,Site Próprio,PR,Paraná,Sul,3,Concluído
495,40,2025-11-23,Site Próprio,BA,Bahia,Nordeste,4,Concluído
496,332,2025-10-24,Site Próprio,PR,Paraná,Sul,1,Concluído
497,160,2025-10-19,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
498,255,2025-11-05,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
499,599,2024-07-03,Marketplace,SC,Santa Catarina,Sul,5,Concluído
500,105,2025-02-01,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
501,261,2025-05-22,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
502,70,2025-10-17,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,4,Concluído
503,111,2025-11-14,Site Próprio,DF,Distrito Federal,Centro-Oeste,3,Concluído
504,479,2025-01-21,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
505,177,2024-05-12,Marketplace,SP,São Paulo,Sudeste,1,Concluído
506,438,2025-06-22,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
507,2,2025-04-09,Marketplace,RS,Rio Grande do Sul,Sul,6,Concluído
508,350,2025-09-18,Aplicativo,PR,Paraná,Sul,2,Concluído
509,23,2024-04-27,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
510,607,2025-05-03,Marketplace,RJ,Rio de Janeiro,Sudeste,3,Concluído
511,390,2025-11-07,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
512,269,2024-11-02,Marketplace,RJ,Rio de Janeiro,Sudeste,3,Concluído
513,646,2025-12-15,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
514,100,2025-03-13,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
515,537,2025-08-17,Marketplace,RJ,Rio de Janeiro,Sudeste,1,Concluído
516,520,2025-07-16,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
517,13,2025-04-24,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
518,340,2025-11-08,Marketplace,BA,Bahia,Nordeste,5,Concluído
519,442,2025-09-25,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
520,288,2024-09-18,Site Próprio,PR,Paraná,Sul,1,Concluído
521,70,2025-08-18,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,4,Concluído
522,569,2024-12-17,Marketplace,MG,Minas Gerais,Sudeste,4,Concluído
523,312,2025-11-27,Marketplace,RS,Rio Grande do Sul,Sul,2,Concluído
524,114,2025-12-10,Site Próprio,PA,Pará,Norte,1,Concluído
525,8,2025-11-12,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
526,342,2024-12-20,Site Próprio,RS,Rio Grande do Sul,Sul,6,Concluído
527,573,2025-06-22,Marketplace,MG,Minas Gerais,Sudeste,5,Cancelado
528,426,2025-08-17,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
529,17,2025-03-23,Marketplace,PR,Paraná,Sul,3,Concluído
530,537,2025-07-15,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
531,444,2024-05-20,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
532,315,2025-11-04,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
533,270,2025-05-12,Site Próprio,SC,Santa Catarina,Sul,5,Concluído
534,287,2024-12-08,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
535,469,2024-12-20,Marketplace,SP,São Paulo,Sudeste,4,Concluído
536,476,2025-09-07,Site Próprio,AM,Amazonas,Norte,5,Concluído
537,356,2025-11-21,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
538,505,2025-12-12,Site Próprio,DF,Distrito Federal,Centro-Oeste,5,Concluído
539,457,2025-12-02,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
540,538,2025-07-11,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
541,341,2025-06-23,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
542,196,2024-10-12,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
543,321,2025-10-25,Marketplace,SP,São Paulo,Sudeste,3,Cancelado
544,562,2025-09-23,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
545,102,2024-11-06,Marketplace,SC,Santa Catarina,Sul,1,Concluído
546,239,2025-10-21,Aplicativo,RJ,Rio de Janeiro,Sudeste,2,Concluído
547,125,2024-11-15,Site Próprio,MA,Maranhão,Nordeste,2,Concluído
548,112,2025-05-24,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
549,620,2025-09-20,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
550,227,2025-09-06,Marketplace,SP,São Paulo,Sudeste,6,Concluído
551,313,2025-05-14,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
552,243,2025-02-03,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
553,166,2025-12-25,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
554,394,2025-04-08,Marketplace,SP,São Paulo,Sudeste,6,Concluído
555,167,2025-07-24,Marketplace,SP,São Paulo,Sudeste,2,Concluído
556,446,2025-12-15,Marketplace,RS,Rio Grande do Sul,Sul,1,Concluído
557,315,2025-12-23,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,2,Concluído
558,264,2024-11-14,Marketplace,CE,Ceará,Nordeste,2,Cancelado
559,258,2025-02-15,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
560,539,2025-11-06,Site Próprio,MT,Mato Grosso,Centro-Oeste,5,Concluído
561,390,2025-09-19,Marketplace,SP,São Paulo,Sudeste,6,Concluído
562,595,2025-12-01,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
563,257,2025-12-05,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
564,200,2025-08-05,Marketplace,RS,Rio Grande do Sul,Sul,3,Concluído
565,210,2025-12-27,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
566,387,2025-02-16,Site Próprio,SC,Santa Catarina,Sul,4,Concluído
567,256,2024-12-22,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
568,477,2025-12-23,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
569,73,2025-08-16,Marketplace,SP,São Paulo,Sudeste,5,Concluído
570,300,2025-11-27,Site Próprio,BA,Bahia,Nordeste,3,Concluído
571,12,2024-06-21,Site Próprio,DF,Distrito Federal,Centro-Oeste,3,Concluído
572,610,2025-07-08,Aplicativo,SC,Santa Catarina,Sul,2,Concluído
573,438,2024-07-06,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
574,440,2024-06-01,Site Próprio,BA,Bahia,Nordeste,6,Concluído
575,508,2024-06-16,Marketplace,SP,São Paulo,Sudeste,4,Concluído
576,437,2025-07-20,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
577,523,2024-08-14,Site Próprio,SP,São Paulo,Sudeste,1,Cancelado
578,324,2024-02-18,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Concluído
579,408,2025-01-18,Marketplace,SP,São Paulo,Sudeste,6,Concluído
580,255,2024-12-03,Marketplace,RJ,Rio de Janeiro,Sudeste,1,Concluído
581,317,2025-10-22,Site Próprio,SC,Santa Catarina,Sul,3,Concluído
582,406,2024-10-18,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
583,169,2025-04-19,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
584,204,2024-08-09,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
585,52,2025-03-20,Marketplace,SP,São Paulo,Sudeste,6,Concluído
586,583,2025-11-11,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
587,301,2025-11-04,Marketplace,RS,Rio Grande do Sul,Sul,3,Concluído
588,46,2025-06-05,Marketplace,SP,São Paulo,Sudeste,6,Concluído
589,422,2025-03-10,Marketplace,SP,São Paulo,Sudeste,4,Concluído
590,22,2025-02-10,Marketplace,SP,São Paulo,Sudeste,2,Concluído
591,2,2025-01-01,Site Próprio,RS,Rio Grande do Sul,Sul,3,Cancelado
592,615,2025-11-24,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
593,227,2025-10-26,Marketplace,SP,São Paulo,Sudeste,6,Concluído
594,219,2024-07-21,Site Próprio,GO,Goiás,Centro-Oeste,6,Concluído
595,483,2025-12-09,Site Próprio,MG,Minas Gerais,Sudeste,1,Concluído
596,347,2024-12-11,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,5,Concluído
597,558,2025-11-14,Marketplace,PA,Pará,Norte,1,Cancelado
598,15,2024-07-14,Marketplace,SP,São Paulo,Sudeste,5,Cancelado
599,214,2024-03-23,Marketplace,PR,Paraná,Sul,4,Concluído
600,22,2024-09-09,Marketplace,SP,São Paulo,Sudeste,5,Concluído
601,399,2025-06-26,Site Próprio,SC,Santa Catarina,Sul,3,Cancelado
602,589,2025-09-18,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
603,38,2025-11-27,Site Próprio,BA,Bahia,Nordeste,5,Concluído
604,177,2025-11-06,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
605,559,2024-11-14,Marketplace,SC,Santa Catarina,Sul,2,Concluído
606,132,2024-07-13,Aplicativo,MG,Minas Gerais,Sudeste,1,Concluído
607,174,2025-09-18,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
608,34,2025-05-14,Aplicativo,MG,Minas Gerais,Sudeste,2,Cancelado
609,10,2025-04-18,Marketplace,PE,Pernambuco,Nordeste,3,Concluído
610,479,2024-05-04,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
611,94,2024-04-12,Site Próprio,PR,Paraná,Sul,3,Concluído
612,229,2025-03-01,Aplicativo,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
613,282,2025-11-02,Marketplace,CE,Ceará,Nordeste,4,Concluído
614,452,2024-05-26,Site Próprio,MT,Mato Grosso,Centro-Oeste,4,Concluído
615,196,2025-02-20,Marketplace,SP,São Paulo,Sudeste,2,Concluído
616,171,2025-07-10,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
617,83,2025-05-23,Aplicativo,DF,Distrito Federal,Centro-Oeste,3,Concluído
618,585,2025-03-03,Site Próprio,DF,Distrito Federal,Centro-Oeste,6,Concluído
619,260,2024-08-25,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
620,477,2024-11-17,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
621,318,2025-04-20,Aplicativo,PE,Pernambuco,Nordeste,4,Concluído
622,579,2025-07-17,Marketplace,SP,São Paulo,Sudeste,3,Concluído
623,91,2024-11-07,Marketplace,SP,São Paulo,Sudeste,5,Cancelado
624,54,2024-07-10,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
625,617,2025-05-05,Site Próprio,BA,Bahia,Nordeste,4,Concluído
626,30,2025-11-22,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
627,585,2025-01-26,Marketplace,DF,Distrito Federal,Centro-Oeste,1,Cancelado
628,195,2024-10-15,Marketplace,SP,São Paulo,Sudeste,5,Concluído
629,109,2025-05-19,Site Próprio,RS,Rio Grande do Sul,Sul,6,Concluído
630,47,2025-04-14,Marketplace,SP,São Paulo,Sudeste,6,Concluído
631,580,2024-12-11,Site Próprio,RS,Rio Grande do Sul,Sul,3,Concluído
632,650,2024-12-17,Site Próprio,CE,Ceará,Nordeste,5,Concluído
633,25,2025-12-16,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
634,75,2025-12-25,Marketplace,PR,Paraná,Sul,5,Concluído
635,227,2025-12-10,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
636,179,2024-11-25,Marketplace,SP,São Paulo,Sudeste,5,Concluído
637,176,2025-08-10,Site Próprio,GO,Goiás,Centro-Oeste,3,Concluído
638,641,2025-04-06,Marketplace,BA,Bahia,Nordeste,6,Concluído
639,264,2025-08-01,Site Próprio,CE,Ceará,Nordeste,5,Concluído
640,144,2025-12-02,Aplicativo,SP,São Paulo,Sudeste,3,Concluído
641,571,2025-07-05,Marketplace,SC,Santa Catarina,Sul,2,Concluído
642,443,2024-08-10,Aplicativo,SP,São Paulo,Sudeste,5,Concluído
643,462,2024-02-04,Aplicativo,MG,Minas Gerais,Sudeste,1,Concluído
644,288,2024-12-27,Marketplace,PR,Paraná,Sul,4,Concluído
645,602,2024-12-18,Site Próprio,PE,Pernambuco,Nordeste,4,Concluído
646,412,2025-02-08,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
647,385,2025-10-13,Aplicativo,DF,Distrito Federal,Centro-Oeste,2,Cancelado
648,184,2025-10-15,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
649,395,2025-03-02,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
650,635,2025-07-11,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
651,64,2025-06-21,Aplicativo,RJ,Rio de Janeiro,Sudeste,4,Concluído
652,107,2025-10-24,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
653,246,2025-11-20,Site Próprio,PR,Paraná,Sul,6,Concluído
654,360,2025-03-24,Site Próprio,CE,Ceará,Nordeste,4,Concluído
655,3,2025-10-23,Site Próprio,PE,Pernambuco,Nordeste,4,Concluído
656,362,2025-12-07,Site Próprio,BA,Bahia,Nordeste,2,Concluído
657,557,2025-10-26,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,2,Concluído
658,332,2025-07-18,Site Próprio,PR,Paraná,Sul,2,Concluído
659,478,2025-09-14,Site Próprio,PR,Paraná,Sul,2,Concluído
660,337,2025-08-14,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
661,308,2025-05-06,Site Próprio,BA,Bahia,Nordeste,2,Concluído
662,169,2025-03-10,Marketplace,SP,São Paulo,Sudeste,5,Concluído
663,476,2025-12-22,Site Próprio,AM,Amazonas,Norte,3,Cancelado
664,150,2024-11-03,Marketplace,SP,São Paulo,Sudeste,1,Concluído
665,397,2025-05-09,Aplicativo,SP,São Paulo,Sudeste,5,Concluído
666,342,2024-10-15,Marketplace,RS,Rio Grande do Sul,Sul,1,Concluído
667,644,2024-11-24,Marketplace,PE,Pernambuco,Nordeste,6,Concluído
668,405,2025-11-23,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
