ID_Pedido,ID_Item,ID_Cliente,ID_Produto,Estado_Extenso,Canal,ID_Vendedor,Qtd,Preco_Unit,Custo_Unit,Status,Data_Venda_BR,Desconto_Reais
143,272,54,40,São Paulo,Aplicativo,5,2,72.83,53.25,Concluído,05/11/2024,27.5
303,549,373,4,São Paulo,Site Próprio,6,3,171.04,160.15,Concluído,01/08/2025,98.31
936,1693,424,42,Rio Grande do Sul,Aplicativo,6,2,80.66,37.56,Concluído,08/04/2025,14.78
1923,3526,214,6,Paraná,Site Próprio,2,2,87.36,52.6,Concluído,27/08/2025,8.54
1659,3013,548,5,Mato Grosso,Site Próprio,5,1,272.49,185.65,Concluído,06/08/2024,18.01
2527,4662,289,18,Mato Grosso do Sul,Site Próprio,3,1,745.59,173.9,Concluído,17/12/2024,24.23
1318,2391,536,45,São Paulo,Site Próprio,2,1,48.62,39.57,Concluído,11/05/2025,10.93
2106,3877,85,38,Mato Grosso,Site Próprio,5,1,121.48,48.05,Concluído,15/01/2025,10.22
494,895,540,43,Paraná,Site Próprio,3,1,353.54,182.69,Concluído,05/12/2025,30.69
1108,2000,377,1,São Paulo,Site Próprio,5,1,139.5,91.78,Concluído,02/06/2025,39.51
1180,2123,563,8,São Paulo,Marketplace,4,1,53.48,43.6,Concluído,18/10/2024,10.45
694,1248,377,42,São Paulo,Site Próprio,2,1,57.13,37.56,Concluído,27/02/2024,10.09
700,1260,397,9,São Paulo,Marketplace,6,2,261.95,108.49,Concluído,21/04/2024,94.14
449,810,439,47,Rio de Janeiro,Site Próprio,5,3,133.06,89.54,Concluído,12/07/2025,57.92
581,1050,317,41,Santa Catarina,Site Próprio,3,1,305.35,180.53,Concluído,22/10/2025,16.49
1041,1879,315,39,Mato Grosso do Sul,Marketplace,1,1,624.57,144.85,Concluído,22/09/2025,53.4
1588,2880,519,51,Rio de Janeiro,Site Próprio,1,1,306.97,201.19,Concluído,25/10/2024,23.24
52,108,242,5,São Paulo,Aplicativo,5,1,163.4,185.65,Concluído,25/09/2024,36.0
375,674,528,27,Pernambuco,Site Próprio,3,1,176.37,88.49,Concluído,09/12/2025,7.18
2517,4646,141,45,São Paulo,Site Próprio,4,2,65.63,39.57,Concluído,13/10/2024,22.54
2264,4176,322,10,Ceará,Site Próprio,6,1,250.46,120.42,Cancelado,25/07/2024,12.52
845,1533,260,37,São Paulo,Site Próprio,2,3,127.8,61.9,Cancelado,23/08/2025,77.75
1029,1856,167,39,São Paulo,Site Próprio,6,1,520.48,144.85,Concluído,11/02/2025,121.01
113,212,509,17,Pernambuco,Site Próprio,6,1,129.91,127.08,Concluído,27/10/2025,26.06
1726,3148,472,1,Santa Catarina,Marketplace,5,1,196.94,91.78,Concluído,25/11/2024,34.66
1247,2257,45,52,São Paulo,Site Próprio,5,1,200.89,115.34,Concluído,16/09/2025,37.89
1170,2106,471,5,Rio de Janeiro,Marketplace,1,1,259.51,185.65,Concluído,09/10/2025,34.26
1788,3269,321,35,São Paulo,Site Próprio,1,1,184.29,79.44,Concluído,20/01/2025,43.29
2513,4635,390,1,São Paulo,Marketplace,5,1,172.33,91.78,Concluído,15/08/2024,57.49
1093,1974,472,5,Santa Catarina,Marketplace,2,1,311.41,185.65,Concluído,01/08/2025,23.04
826,1502,458,12,São Paulo,Marketplace,4,2,345.24,209.52,Concluído,14/11/2025,140.65
359,647,353,33,São Paulo,Marketplace,4,1,196.19,122.16,Concluído,15/12/2025,45.26
1976,3634,65,47,Ceará,Marketplace,4,1,199.58,89.54,Concluído,13/10/2025,10.16
426,772,631,12,São Paulo,Site Próprio,2,2,419.47,209.52,Concluído,08/06/2025,165.86
393,704,602,4,Pernambuco,Marketplace,5,2,244.48,160.15,Concluído,17/11/2024,30.27
1957,3588,315,1,Mato Grosso do Sul,Site Próprio,3,1,196.94,91.78,Concluído,21/09/2024,27.28
695,1250,259,17,Minas Gerais,Site Próprio,4,1,129.91,127.08,Concluído,10/11/2025,20.27
1365,2473,598,6,São Paulo,Site Próprio,2,3,64.57,52.6,Concluído,09/11/2025,40.47
1033,1861,33,9,Minas Gerais,Aplicativo,2,1,194.04,108.49,Concluído,14/07/2025,12.11
397,710,360,5,Ceará,Marketplace,5,1,233.56,185.65,Concluído,22/05/2025,11.51
1467,2673,361,5,São Paulo,Marketplace,6,1,311.41,185.65,Concluído,18/11/2024,50.51
807,1462,527,39,São Paulo,Marketplace,2,2,346.99,144.85,Concluído,08/06/2025,115.48
817,1485,547,29,São Paulo,Site Próprio,1,1,122.95,78.75,Cancelado,25/11/2025,26.34
1404,2546,603,21,Rio Grande do Sul,Aplicativo,5,2,145.69,94.68,Concluído,21/11/2024,28.26
121,231,588,6,Paraná,Site Próprio,3,1,47.83,52.6,Concluído,08/07/2025,2.43
749,1357,479,40,São Paulo,Site Próprio,3,1,121.45,53.25,Cancelado,03/12/2024,27.52
1658,3012,588,17,Paraná,Site Próprio,5,2,175.37,127.08,Concluído,26/08/2025,51.59
473,852,386,18,Rio de Janeiro,Site Próprio,1,1,480.25,173.9,Concluído,10/05/2024,37.41
553,1005,166,49,Rio de Janeiro,Marketplace,6,1,78.7,73.39,Concluído,25/12/2025,6.37
1107,1997,139,8,Rio Grande do Sul,Marketplace,1,1,75.51,43.6,Concluído,18/10/2024,7.53
1020,1835,549,31,São Paulo,Site Próprio,4,2,73.05,39.52,Concluído,20/04/2025,25.0
2157,3974,477,17,Rio de Janeiro,Site Próprio,2,1,185.69,127.08,Concluído,10/11/2025,30.68
729,1317,385,22,Distrito Federal,Site Próprio,5,1,240.93,88.13,Concluído,01/04/2024,15.88
1819,3328,419,2,São Paulo,Marketplace,2,1,358.37,137.72,Concluído,05/11/2025,84.79
893,1624,339,6,São Paulo,Site Próprio,6,2,75.96,52.6,Concluído,20/07/2025,28.01
815,1481,648,5,Goiás,Site Próprio,3,1,259.51,185.65,Concluído,08/11/2025,28.23
2083,3834,475,3,Rio de Janeiro,Site Próprio,4,1,57.96,26.91,Concluído,03/12/2025,4.24
711,1279,125,40,Maranhão,Site Próprio,6,1,133.02,53.25,Concluído,27/06/2025,9.71
1695,3081,450,40,Minas Gerais,Marketplace,1,1,115.67,53.25,Concluído,25/01/2025,7.04
1016,1824,449,11,São Paulo,Site Próprio,4,1,163.99,139.55,Concluído,16/10/2024,27.09
582,1054,406,28,São Paulo,Site Próprio,3,1,233.48,142.78,Concluído,18/10/2024,51.37
2248,4146,203,5,Minas Gerais,Marketplace,2,1,272.49,185.65,Concluído,04/03/2025,12.86
257,476,434,45,São Paulo,Site Próprio,4,1,54.02,39.57,Concluído,06/07/2025,11.94
1262,2283,620,1,São Paulo,Aplicativo,5,1,196.94,91.78,Concluído,26/11/2025,52.27
2015,3712,361,25,São Paulo,Marketplace,3,1,41.03,16.13,Concluído,19/03/2024,9.4
1726,3147,472,16,Santa Catarina,Marketplace,5,2,331.23,150.82,Concluído,25/11/2024,20.8
179,336,454,52,São Paulo,Marketplace,6,1,220.02,115.34,Concluído,15/11/2024,46.25
1438,2618,323,23,Minas Gerais,Site Próprio,3,1,65.43,43.89,Concluído,01/03/2025,10.39
1991,3663,528,33,Pernambuco,Marketplace,1,3,242.35,122.16,Concluído,05/05/2025,37.01
44,89,618,17,São Paulo,Aplicativo,6,1,175.37,127.08,Cancelado,04/04/2024,48.58
486,875,403,17,São Paulo,Site Próprio,2,2,216.64,127.08,Concluído,07/11/2025,120.5
299,544,84,2,Goiás,Site Próprio,2,1,225.64,137.72,Concluído,10/01/2025,13.47
1652,3001,326,25,Paraná,Site Próprio,4,1,29.07,16.13,Concluído,14/04/2025,2.13
1522,2761,306,5,Amazonas,Marketplace,6,1,173.01,185.65,Concluído,03/12/2025,18.34
2629,4844,223,1,Goiás,Aplicativo,1,3,147.71,91.78,Concluído,04/11/2024,90.27
1042,1881,258,5,São Paulo,Marketplace,5,2,272.49,185.65,Concluído,22/06/2025,128.89
2587,4762,91,7,São Paulo,Marketplace,1,1,160.19,103.55,Concluído,16/02/2025,34.89
513,927,646,28,São Paulo,Site Próprio,2,1,275.8,142.78,Concluído,15/12/2025,56.79
169,320,329,45,Minas Gerais,Site Próprio,5,1,45.92,39.57,Concluído,23/12/2024,2.89
487,879,466,11,São Paulo,Site Próprio,5,2,209.09,139.55,Concluído,02/06/2024,75.48
2168,3995,359,30,São Paulo,Site Próprio,3,1,315.94,145.7,Concluído,23/08/2024,53.17
1776,3247,68,6,Rio de Janeiro,Site Próprio,1,2,75.96,52.6,Concluído,20/03/2025,13.67
1693,3079,223,48,Goiás,Site Próprio,4,2,179.65,66.62,Concluído,07/10/2024,26.8
2042,3762,115,22,Minas Gerais,Aplicativo,4,2,216.84,88.13,Concluído,04/11/2025,25.15
2433,4482,499,1,São Paulo,Site Próprio,1,1,139.5,91.78,Concluído,02/12/2025,39.58
891,1619,444,38,Rio de Janeiro,Site Próprio,3,2,95.07,48.05,Concluído,19/04/2024,17.7
2023,3727,385,11,Distrito Federal,Marketplace,1,2,245.98,139.55,Concluído,01/10/2025,48.11
2559,4717,566,45,Goiás,Site Próprio,6,1,61.99,39.57,Cancelado,14/08/2025,3.29
577,1046,523,9,São Paulo,Site Próprio,1,1,227.79,108.49,Cancelado,14/08/2024,52.64
973,1751,542,4,Rio de Janeiro,Marketplace,2,1,271.65,160.15,Concluído,01/04/2025,38.71
2107,3879,383,50,Ceará,Marketplace,5,1,211.9,118.05,Concluído,17/11/2025,21.32
2127,3918,487,28,Paraná,Aplicativo,1,1,262.67,142.78,Concluído,21/06/2025,15.52
576,1044,437,1,Rio de Janeiro,Site Próprio,6,1,196.94,91.78,Concluído,20/07/2025,34.35
1657,3011,88,41,Bahia,Marketplace,1,3,412.22,180.53,Concluído,26/07/2024,43.16
1800,3291,11,5,São Paulo,Marketplace,4,1,220.58,185.65,Concluído,21/06/2025,36.02
1147,2065,365,5,Rio de Janeiro,Aplicativo,3,3,163.4,185.65,Cancelado,25/12/2025,59.9
1632,2965,28,4,Espírito Santo,Marketplace,6,1,312.39,160.15,Concluído,11/06/2025,16.84
355,642,110,5,São Paulo,Marketplace,3,3,163.4,185.65,Cancelado,23/03/2025,90.98
69,138,445,37,Rio de Janeiro,Site Próprio,6,2,67.06,61.9,Concluído,15/07/2025,11.71
487,881,466,30,São Paulo,Site Próprio,5,1,268.55,145.7,Concluído,02/06/2024,50.3
1094,1977,219,35,Goiás,Site Próprio,6,2,184.29,79.44,Concluído,01/12/2024,39.59
872,1582,472,21,Santa Catarina,Marketplace,4,1,205.68,94.68,Concluído,10/05/2024,21.29
607,1098,174,35,Mato Grosso do Sul,Site Próprio,1,1,136.51,79.44,Concluído,18/09/2025,5.53
2467,4544,505,21,Distrito Federal,Site Próprio,4,1,205.68,94.68,Concluído,22/04/2025,15.69
769,1393,380,39,São Paulo,Site Próprio,5,1,442.41,144.85,Concluído,10/10/2024,80.78
1157,2084,158,16,Paraná,Marketplace,6,2,245.35,150.82,Concluído,24/11/2025,31.65
704,1267,172,1,São Paulo,Site Próprio,6,1,121.57,91.78,Concluído,09/06/2025,38.83
1415,2575,164,38,Bahia,Site Próprio,3,1,95.07,48.05,Concluído,03/12/2025,9.93
1188,2136,461,17,Minas Gerais,Marketplace,1,3,216.64,127.08,Concluído,23/11/2024,110.94
827,1504,227,17,São Paulo,Marketplace,1,1,206.32,127.08,Concluído,22/03/2025,61.77
1839,3368,636,4,São Paulo,Site Próprio,6,1,285.23,160.15,Cancelado,16/08/2025,46.09
2025,3730,472,6,Santa Catarina,Marketplace,6,2,91.16,52.6,Concluído,04/11/2024,15.61
75,149,569,6,Minas Gerais,Site Próprio,6,2,64.71,52.6,Concluído,25/08/2025,8.71
160,304,576,8,São Paulo,Site Próprio,6,1,41.95,43.6,Concluído,25/11/2024,7.18
1067,1925,484,45,São Paulo,Aplicativo,3,1,72.93,39.57,Concluído,14/11/2024,17.35
2514,4639,226,33,Rio de Janeiro,Marketplace,6,2,207.73,122.16,Concluído,13/12/2025,43.71
1446,2638,320,16,São Paulo,Marketplace,6,1,331.23,150.82,Concluído,10/12/2024,68.4
1054,1905,229,1,Mato Grosso do Sul,Site Próprio,3,1,139.5,91.78,Concluído,12/11/2024,22.78
2462,4535,618,5,São Paulo,Site Próprio,5,1,220.58,185.65,Concluído,05/04/2025,40.08
2087,3843,76,32,Santa Catarina,Site Próprio,4,2,285.47,130.06,Concluído,15/11/2024,49.33
2337,4311,35,21,Amazonas,Marketplace,3,2,145.69,94.68,Concluído,08/09/2025,22.06
983,1769,571,23,Santa Catarina,Aplicativo,2,1,80.83,43.89,Concluído,23/09/2025,14.93
1585,2876,159,12,Minas Gerais,Marketplace,2,1,396.16,209.52,Concluído,13/03/2025,18.78
1240,2241,463,34,Rio de Janeiro,Aplicativo,6,1,96.77,37.12,Concluído,27/06/2025,8.51
2630,4846,396,5,Santa Catarina,Marketplace,2,3,233.56,185.65,Concluído,05/08/2024,44.35
261,484,608,5,São Paulo,Marketplace,1,1,201.84,185.65,Concluído,01/11/2024,35.02
711,1281,125,50,Maranhão,Site Próprio,6,1,232.08,118.05,Concluído,27/06/2025,9.31
2000,3681,247,1,Distrito Federal,Marketplace,1,1,139.5,91.78,Concluído,01/12/2024,19.38
437,792,9,17,Distrito Federal,Site Próprio,6,1,129.91,127.08,Concluído,02/09/2025,25.36
667,1202,644,25,Pernambuco,Marketplace,6,1,30.78,16.13,Concluído,24/11/2024,2.0
2125,3913,441,8,Rio de Janeiro,Marketplace,5,2,66.07,43.6,Concluído,20/04/2024,12.24
1305,2363,336,5,São Paulo,Marketplace,6,1,272.49,185.65,Concluído,16/12/2025,55.53
1688,3070,488,18,Rio de Janeiro,Site Próprio,5,1,551.09,173.9,Concluído,09/08/2025,39.9
1873,3430,632,45,São Paulo,Aplicativo,6,1,83.87,39.57,Concluído,09/04/2025,20.06
2615,4814,471,26,Rio de Janeiro,Marketplace,5,1,343.8,164.45,Concluído,24/11/2025,46.21
2555,4705,300,53,Bahia,Aplicativo,3,2,286.62,152.79,Concluído,11/11/2025,27.0
1423,2592,634,8,Rio Grande do Sul,Site Próprio,3,1,62.92,43.6,Concluído,19/11/2025,2.99
1490,2711,477,8,Rio de Janeiro,Marketplace,2,1,56.63,43.6,Concluído,15/06/2025,7.91
843,1530,129,6,Paraná,Marketplace,6,2,75.96,52.6,Concluído,25/04/2025,6.85
1552,2810,478,1,Paraná,Marketplace,3,1,188.74,91.78,Concluído,10/08/2025,38.03
382,686,104,17,São Paulo,Site Próprio,3,1,237.27,127.08,Concluído,21/02/2024,79.82
854,1552,494,1,Maranhão,Marketplace,2,1,188.74,91.78,Concluído,26/04/2024,35.31
2103,3872,195,20,São Paulo,Marketplace,5,2,98.88,55.18,Concluído,25/09/2025,43.59
308,561,390,23,São Paulo,Marketplace,3,1,80.83,43.89,Concluído,17/12/2025,23.32
1243,2251,298,51,Ceará,Marketplace,2,1,361.14,201.19,Concluído,10/11/2024,22.97
2470,4552,96,13,Pernambuco,Aplicativo,5,1,154.07,77.45,Concluído,10/09/2025,16.36
1906,3501,374,16,São Paulo,Aplicativo,1,2,248.42,150.82,Concluído,14/01/2025,115.12
1477,2690,407,6,Minas Gerais,Site Próprio,3,2,50.64,52.6,Concluído,20/08/2025,6.81
2283,4209,495,31,Pernambuco,Site Próprio,5,1,81.16,39.52,Concluído,24/09/2025,7.26
2572,4738,433,4,Espírito Santo,Marketplace,4,1,285.23,160.15,Concluído,02/11/2025,30.06
1844,3380,167,20,São Paulo,Marketplace,4,3,94.18,55.18,Concluído,20/12/2025,48.71
1751,3194,624,5,São Paulo,Site Próprio,3,1,192.23,185.65,Concluído,24/02/2025,33.31
797,1447,231,23,Rio Grande do Sul,Marketplace,5,2,65.43,43.89,Concluído,24/11/2024,21.33
1082,1953,243,5,São Paulo,Marketplace,2,1,259.51,185.65,Concluído,07/12/2024,60.23
511,923,390,45,São Paulo,Site Próprio,1,3,76.57,39.57,Concluído,07/11/2025,54.76
894,1625,3,28,Pernambuco,Site Próprio,1,1,236.4,142.78,Concluído,21/11/2025,18.72
163,311,72,45,São Paulo,Site Próprio,5,2,56.72,39.57,Concluído,22/11/2025,25.09
732,1320,359,25,São Paulo,Marketplace,1,2,34.2,16.13,Concluído,26/03/2025,14.92
1926,3532,86,15,Rio Grande do Sul,Marketplace,3,1,43.34,22.05,Concluído,19/10/2025,2.35
918,1664,573,41,Minas Gerais,Site Próprio,3,1,392.59,180.53,Concluído,16/06/2024,24.03
451,816,494,45,Maranhão,Marketplace,6,1,83.87,39.57,Concluído,04/11/2024,6.35
2396,4411,550,37,Paraná,Aplicativo,1,2,90.53,61.9,Concluído,05/11/2024,7.77
1255,2267,111,21,Distrito Federal,Site Próprio,2,2,154.26,94.68,Concluído,20/09/2025,16.1
813,1474,70,51,Mato Grosso do Sul,Marketplace,2,3,433.37,201.19,Concluído,12/03/2025,95.04
985,1774,196,25,São Paulo,Site Próprio,6,1,41.03,16.13,Concluído,18/10/2025,7.61
2439,4494,72,15,São Paulo,Site Próprio,1,1,50.56,22.05,Concluído,26/06/2025,8.4
605,1094,559,42,Santa Catarina,Marketplace,2,1,70.58,37.56,Concluído,14/11/2024,3.54
2265,4177,352,8,São Paulo,Aplicativo,3,1,66.07,43.6,Concluído,01/09/2025,15.57
1081,1951,530,6,São Paulo,Site Próprio,3,1,64.57,52.6,Cancelado,02/03/2025,13.77
2109,3885,25,21,Minas Gerais,Site Próprio,4,3,171.4,94.68,Concluído,13/10/2025,53.01
2388,4395,329,21,Minas Gerais,Site Próprio,3,1,145.69,94.68,Concluído,09/04/2024,14.74
2470,4551,96,17,Pernambuco,Aplicativo,5,2,237.27,127.08,Concluído,10/09/2025,91.4
1547,2801,428,8,Mato Grosso do Sul,Marketplace,6,2,53.48,43.6,Concluído,27/11/2024,7.03
689,1240,131,53,Bahia,Marketplace,2,2,235.9,152.79,Concluído,06/06/2025,16.84
175,330,636,11,São Paulo,Marketplace,6,1,258.28,139.55,Concluído,22/12/2024,60.13
1706,3103,161,15,Rio de Janeiro,Marketplace,5,1,40.93,22.05,Concluído,04/01/2025,4.11
127,243,392,49,São Paulo,Site Próprio,4,1,106.48,73.39,Concluído,02/09/2025,20.99
2475,4560,330,35,Bahia,Site Próprio,3,1,153.58,79.44,Concluído,26/09/2025,9.66
1248,2258,200,23,Rio Grande do Sul,Marketplace,2,1,76.98,43.89,Concluído,05/05/2024,14.1
1557,2819,329,51,Minas Gerais,Site Próprio,2,2,306.97,201.19,Concluído,25/02/2025,49.24
2079,3825,532,17,São Paulo,Site Próprio,6,1,175.37,127.08,Concluído,10/11/2024,49.09
416,754,350,17,Paraná,Site Próprio,1,1,137.55,127.08,Concluído,15/11/2024,28.29
862,1564,47,6,São Paulo,Site Próprio,2,1,75.96,52.6,Concluído,21/03/2025,13.32
1073,1935,620,5,São Paulo,Site Próprio,3,3,311.41,185.65,Concluído,03/05/2025,173.39
2532,4667,583,49,São Paulo,Marketplace,3,3,143.75,73.39,Concluído,05/03/2025,83.14
1903,3494,196,49,São Paulo,Marketplace,5,1,150.0,73.39,Concluído,27/06/2025,25.9
1664,3023,324,53,Rio de Janeiro,Marketplace,2,1,270.7,152.79,Cancelado,04/04/2024,37.55
1453,2649,623,17,São Paulo,Site Próprio,2,2,216.64,127.08,Concluído,21/09/2025,142.68
1029,1857,167,8,São Paulo,Site Próprio,6,1,62.92,43.6,Concluído,11/02/2025,10.38
1948,3564,232,28,São Paulo,Site Próprio,3,1,315.2,142.78,Concluído,20/02/2024,72.37
1088,1965,216,5,Rio de Janeiro,Site Próprio,5,3,272.49,185.65,Concluído,23/09/2024,70.79
558,1014,264,26,Ceará,Marketplace,2,3,254.67,164.45,Cancelado,14/11/2024,54.78
787,1428,139,29,Rio Grande do Sul,Marketplace,4,1,173.58,78.75,Concluído,19/09/2024,6.28
1816,3323,516,53,Rio de Janeiro,Site Próprio,4,3,200.52,152.79,Concluído,06/11/2025,83.8
719,1296,20,51,São Paulo,Marketplace,3,1,379.2,201.19,Concluído,21/12/2024,87.03
253,467,522,46,São Paulo,Marketplace,5,3,133.92,81.26,Concluído,23/08/2025,75.25
2186,4029,402,35,Rio Grande do Sul,Marketplace,6,1,153.58,79.44,Concluído,02/04/2025,6.91
90,175,635,1,Minas Gerais,Marketplace,2,1,172.33,91.78,Concluído,13/07/2024,31.17
145,278,586,28,Rio de Janeiro,Site Próprio,6,2,204.3,142.78,Concluído,07/05/2024,49.24
594,1070,219,17,Goiás,Site Próprio,6,1,183.4,127.08,Concluído,21/07/2024,22.5
853,1549,34,17,Minas Gerais,Marketplace,6,1,175.37,127.08,Concluído,21/05/2025,22.22
566,1025,387,1,Santa Catarina,Site Próprio,4,1,139.5,91.78,Concluído,16/02/2025,21.85
1568,2835,617,9,Bahia,Site Próprio,6,2,193.62,108.49,Concluído,21/11/2025,23.82
810,1467,216,23,Rio de Janeiro,Marketplace,6,1,59.87,43.89,Cancelado,18/09/2024,12.48
951,1714,631,50,São Paulo,Site Próprio,2,1,181.63,118.05,Concluído,27/11/2024,42.92
1869,3425,397,51,São Paulo,Site Próprio,2,1,415.31,201.19,Concluído,10/02/2024,81.36
1434,2612,113,18,São Paulo,Marketplace,3,1,648.34,173.9,Concluído,17/10/2025,107.24
210,389,396,17,Santa Catarina,Site Próprio,5,1,137.55,127.08,Concluído,20/06/2024,31.05
1150,2071,335,5,São Paulo,Site Próprio,4,1,173.01,185.65,Concluído,16/11/2025,33.49
2157,3971,477,1,Rio de Janeiro,Site Próprio,2,1,147.71,91.78,Concluído,10/11/2025,28.36
1904,3496,523,6,São Paulo,Marketplace,6,3,75.96,52.6,Concluído,05/03/2025,43.05
1559,2822,180,23,São Paulo,Marketplace,5,1,76.98,43.89,Concluído,07/10/2024,20.48
786,1425,600,47,Rio Grande do Sul,Site Próprio,6,1,133.06,89.54,Concluído,01/07/2024,6.21
1933,3543,547,38,São Paulo,Site Próprio,4,2,89.79,48.05,Concluído,14/05/2025,41.82
2595,4776,73,45,São Paulo,Site Próprio,3,1,87.51,39.57,Concluído,05/07/2024,20.98
1953,3575,572,23,Minas Gerais,Site Próprio,3,1,92.37,43.89,Concluído,25/04/2025,11.8
24,51,592,8,Minas Gerais,Marketplace,3,3,46.61,43.6,Concluído,27/11/2025,9.61
1046,1888,460,1,São Paulo,Site Próprio,3,2,127.65,91.78,Concluído,25/11/2024,74.96
2007,3696,382,42,São Paulo,Site Próprio,6,1,49.79,37.56,Concluído,25/11/2025,9.55
2293,4230,568,38,Bahia,Aplicativo,6,1,105.64,48.05,Concluído,09/11/2024,11.02
261,483,608,12,São Paulo,Marketplace,1,1,362.5,209.52,Concluído,01/11/2024,85.51
1852,3394,571,16,Santa Catarina,Site Próprio,5,2,289.82,150.82,Concluído,10/06/2025,29.27
1244,2252,464,1,São Paulo,Site Próprio,2,1,121.57,91.78,Concluído,10/07/2025,40.05
2257,4163,405,11,São Paulo,Site Próprio,6,2,295.18,139.55,Concluído,21/04/2025,116.77
1278,2314,508,6,São Paulo,Marketplace,2,1,87.36,52.6,Concluído,18/08/2025,19.75
1575,2850,485,14,Rio Grande do Sul,Marketplace,4,2,183.17,105.23,Concluído,23/05/2025,11.39
1706,3104,161,11,Rio de Janeiro,Marketplace,5,2,209.09,139.55,Concluído,04/01/2025,39.48
2241,4128,392,13,São Paulo,Marketplace,2,3,154.07,77.45,Concluído,16/01/2025,77.1
2101,3868,326,15,Paraná,Marketplace,1,2,40.93,22.05,Concluído,15/06/2024,8.01
1359,2466,26,27,São Paulo,Marketplace,3,1,238.1,88.49,Concluído,24/11/2025,48.45
1611,2930,247,26,Distrito Federal,Aplicativo,2,1,292.23,164.45,Concluído,01/01/2025,18.5
2228,4107,381,35,Paraná,Site Próprio,5,1,130.54,79.44,Concluído,24/02/2025,11.34
32,65,178,28,São Paulo,Site Próprio,3,1,175.11,142.78,Concluído,11/10/2025,34.57
2501,4612,631,23,São Paulo,Marketplace,4,1,69.28,43.89,Concluído,03/08/2024,23.73
430,777,525,44,Rio Grande do Sul,Site Próprio,6,1,225.53,119.7,Concluído,17/11/2025,23.14
2262,4174,5,48,São Paulo,Site Próprio,2,3,199.61,66.62,Concluído,06/10/2024,143.06
1507,2735,607,14,Rio de Janeiro,Site Próprio,2,2,219.8,105.23,Concluído,21/06/2024,58.73
1418,2581,224,3,Santa Catarina,Marketplace,3,1,52.16,26.91,Cancelado,12/12/2025,5.46
1900,3484,533,12,Bahia,Site Próprio,2,1,535.99,209.52,Concluído,14/05/2025,17.53
2581,4753,388,46,São Paulo,Site Próprio,3,1,133.92,81.26,Concluído,07/03/2025,27.57
1293,2345,642,20,Rio de Janeiro,Site Próprio,5,1,113.01,55.18,Concluído,07/09/2025,13.86
1555,2816,315,24,Mato Grosso do Sul,Aplicativo,2,1,545.34,217.31,Concluído,07/10/2025,50.88
2484,4579,90,22,Rio de Janeiro,Aplicativo,4,1,289.12,88.13,Cancelado,10/11/2025,25.93
2185,4027,250,38,Pernambuco,Site Próprio,1,1,95.07,48.05,Concluído,24/08/2025,2.91
404,725,532,36,São Paulo,Marketplace,6,1,105.65,66.1,Concluído,01/12/2025,17.71
2633,4853,202,4,São Paulo,Site Próprio,4,2,285.23,160.15,Concluído,15/06/2025,116.03
2414,4445,8,21,São Paulo,Site Próprio,5,1,145.69,94.68,Concluído,06/06/2025,27.35
2621,4826,274,6,Rio de Janeiro,Marketplace,2,1,75.96,52.6,Concluído,18/11/2024,5.6
2576,4746,494,33,Maranhão,Site Próprio,4,1,265.43,122.16,Concluído,11/12/2025,17.6
962,1736,110,5,São Paulo,Marketplace,2,1,220.58,185.65,Concluído,10/11/2025,39.35
1715,3125,5,46,São Paulo,Marketplace,2,2,116.71,81.26,Concluído,16/02/2025,54.08
144,274,115,46,Minas Gerais,Marketplace,5,1,105.04,81.26,Concluído,26/12/2025,5.05
1620,2945,431,21,Paraná,Site Próprio,2,3,154.26,94.68,Concluído,07/12/2025,42.16
2517,4645,141,34,São Paulo,Site Próprio,4,2,82.95,37.12,Concluído,13/10/2024,38.9
2505,4620,103,41,Rio de Janeiro,Site Próprio,3,1,333.7,180.53,Concluído,05/12/2024,26.36
800,1453,302,5,Bahia,Marketplace,3,1,233.56,185.65,Concluído,18/11/2024,23.36
1494,2716,183,52,Amazonas,Site Próprio,2,1,172.19,115.34,Concluído,16/03/2025,5.27
2302,4246,146,13,Distrito Federal,Site Próprio,1,1,120.58,77.45,Concluído,07/12/2025,9.39
1478,2693,62,51,São Paulo,Marketplace,5,1,240.76,201.19,Concluído,09/08/2025,53.33
1526,2768,413,8,Pernambuco,Marketplace,1,3,56.63,43.6,Concluído,18/10/2025,9.5
116,219,462,30,Minas Gerais,Site Próprio,4,1,198.93,145.7,Concluído,13/07/2024,12.79
126,240,326,1,Paraná,Marketplace,2,2,103.33,91.78,Concluído,17/11/2024,42.18
627,1132,585,45,Distrito Federal,Marketplace,1,1,83.87,39.57,Cancelado,26/01/2025,5.23
2503,4617,608,12,São Paulo,Site Próprio,6,1,489.38,209.52,Concluído,23/11/2025,109.91
1786,3265,224,14,Santa Catarina,Marketplace,3,1,164.85,105.23,Concluído,08/04/2025,5.46
1239,2240,139,40,Rio Grande do Sul,Site Próprio,4,2,138.8,53.25,Concluído,26/07/2025,22.07
763,1384,170,40,São Paulo,Site Próprio,4,1,98.32,53.25,Concluído,02/11/2025,22.69
1691,3075,289,45,Mato Grosso do Sul,Site Próprio,2,1,83.87,39.57,Concluído,22/07/2025,3.86
749,1358,479,28,São Paulo,Site Próprio,3,1,275.8,142.78,Cancelado,03/12/2024,46.61
1443,2631,399,27,Santa Catarina,Site Próprio,5,1,204.08,88.49,Concluído,07/11/2025,9.27
